cc_id,length_nm,adopt_type,turn_angle,e2e_ratio,h_mean_nm,h_max_on_path,end_tangent_angle,n_pixel,endpoints
164,160.99,cc_longest,180.0,1.1657,1.6487,2.923,144.8,8,"18,20;11,21"
5370,160.99,cc_longest,180.0,1.3738,1.7641,3.256,117.4,8,"293,421;287,421"
8347,160.99,polyline,,,1.2025,,,8,
49,160.99,polyline,,,1.2584,,,0,
4090,160.99,polyline,,,1.4851,,,0,
8264,160.99,polyline,,,0.9106,,,8,
3845,160.99,cc_longest,180.0,1.1657,1.7161,2.895,153.4,11,"211,347;210,340"
6896,160.99,polyline,,,1.1434,,,8,
6343,160.99,polyline,,,1.4382,,,8,
8081,160.99,cc_longest,180.0,1.1657,2.0226,3.736,139.9,11,"440,207;433,208"
106,160.99,polyline,,,1.2101,,,0,
8028,160.99,polyline,,,1.3577,,,0,
13,160.99,cc_longest,180.0,1.1657,1.9538,2.886,173.4,8,"9,145;2,144"
5899,160.99,polyline,,,1.2669,,,8,
5726,160.99,polyline,,,1.3065,,,11,
6947,160.99,polyline,,,1.2655,,,8,
2376,160.99,polyline,,,2.1725,,,0,
2873,160.99,cc_longest,180.0,1.0823,2.687,5.364,143.9,8,"163,156;160,149"
3579,160.99,polyline,,,1.4313,,,0,
1092,160.99,polyline,,,1.4884,,,0,
6541,160.99,polyline,,,1.7371,,,9,
7582,160.99,polyline,,,1.3794,,,8,
6812,160.99,cc_longest,180.0,1.3738,1.5515,3.6,103.3,11,"372,492;372,498"
215,157.64,cc_longest,180.0,1.2032,1.643,2.605,151.8,7,"17,249;14,255"
4789,157.64,polyline,,,1.3552,,,7,
7728,157.64,polyline,,,1.4954,,,30,
5097,157.64,cc_longest,180.0,1.0334,1.7374,3.497,163.2,9,"280,235;274,240"
1918,157.64,cc_longest,180.0,1.0334,0.9533,1.567,163.2,9,"116,204;110,209"
7421,157.64,polyline,,,1.4991,,,7,
2123,157.64,polyline,,,0.8463,,,7,
3467,152.9,polyline,,,1.2745,,,8,
5135,152.9,polyline,,,1.4417,,,8,
4131,152.9,polyline,,,1.4239,,,0,
5568,152.9,polyline,,,1.411,,,0,
1261,152.9,polyline,,,1.1041,,,8,
1766,152.9,polyline,,,1.5874,,,12,
2001,152.9,polyline,,,1.4772,,,12,
4509,152.9,cc_longest,180.0,1.1183,1.7231,4.516,162.4,8,"251,160;244,160"
5248,152.9,cc_longest,180.0,1.167,1.1106,2.354,135.0,14,"287,258;281,255"
5857,152.9,cc_longest,180.0,1.0753,1.856,3.186,157.5,9,"322,406;315,404"
495,152.9,polyline,,,1.901,,,26,
2629,152.9,cc_longest,180.0,1.167,1.481,1.956,157.5,13,"147,376;150,370"
3277,152.9,polyline,,,1.4924,,,8,
792,152.9,polyline,,,1.3715,,,0,
1452,152.9,polyline,,,1.4417,,,0,
5355,152.9,polyline,,,1.8992,,,17,
1852,149.55,polyline,,,1.3566,,,7,
8188,149.55,cc_longest,180.0,1.2761,1.6136,3.045,106.8,7,"439,109;439,103"
7965,149.55,polyline,,,0.9952,,,7,
7892,149.55,cc_longest,180.0,1.3536,1.5202,3.141,90.0,8,"428,396;424,392"
2165,149.55,polyline,,,1.0685,,,7,
1986,149.55,cc_longest,180.0,1.0828,1.5396,2.848,146.3,7,"118,260;113,255"
3215,149.55,polyline,,,2.7197,,,9,
655,149.55,polyline,,,1.4831,,,0,
4281,149.55,polyline,,,2.1365,,,12,
8142,149.55,polyline,,,1.0286,,,0,
4697,149.55,polyline,,,1.4958,,,7,
5751,149.55,polyline,,,0.9948,,,7,
775,149.55,cc_longest,180.0,1.2761,1.7307,4.376,151.8,7,"51,9;51,3"
4646,149.55,cc_longest,180.0,1.0618,1.7946,3.083,135.0,7,"255,70;251,76"
1545,149.55,cc_longest,180.0,1.2107,1.3241,2.017,106.8,10,"93,54;91,60"
333,149.55,cc_longest,180.0,1.2761,1.974,3.127,106.8,9,"28,319;22,319"
1426,149.55,cc_longest,180.0,1.3131,2.1279,5.498,106.8,7,"87,412;84,417"
3820,149.55,cc_longest,180.0,1.2107,2.0359,2.984,106.8,7,"211,298;209,304"
5108,149.55,polyline,,,1.0296,,,0,
6553,149.55,cc_longest,180.0,1.0618,2.1583,3.804,135.0,7,"360,300;354,304"
7887,149.55,cc_longest,180.0,1.2107,1.036,1.6,123.7,10,"430,233;424,235"
50,149.55,polyline,,,1.2522,,,0,
6131,149.55,polyline,,,1.4071,,,7,
108,144.81,cc_longest,180.0,1.0485,1.5334,2.612,162.4,9,"7,248;14,249"
42,144.81,cc_longest,180.0,1.2715,2.2378,3.556,107.6,9,"7,418;2,421"
383,144.81,cc_longest,180.0,1.2715,0.9282,1.71,107.6,9,"28,260;25,255"
8127,144.81,polyline,,,1.151,,,10,
6459,144.81,polyline,,,2.6786,,,0,
476,141.46,polyline,,,0.9641,,,7,
8273,141.46,cc_longest,180.0,1.0797,2.0897,4.378,180.0,7,"450,303;444,306"
1067,141.46,cc_longest,180.0,1.0797,1.5811,2.3,135.0,7,"71,215;65,218"
5159,141.46,cc_longest,180.0,1.1311,1.8167,4.518,146.3,7,"282,164;277,168"
8066,141.46,polyline,,,0.9728,,,7,
5396,141.46,polyline,,,1.2325,,,12,
6207,141.46,polyline,,,1.2368,,,9,
2484,141.46,polyline,,,1.4516,,,0,
2367,141.46,cc_longest,180.0,1.1907,1.5118,2.797,180.0,8,"133,27;134,21"
191,141.46,polyline,,,1.1598,,,0,
3856,141.46,polyline,,,1.3064,,,7,
5291,141.46,polyline,,,1.1334,,,7,
3297,141.46,polyline,,,1.205,,,7,
7051,141.46,polyline,,,1.4944,,,0,
1503,141.46,polyline,,,1.2141,,,0,
5327,141.46,polyline,,,1.8576,,,0,
7781,141.46,polyline,,,1.123,,,0,
4140,141.46,cc_longest,180.0,1.1311,1.1023,1.757,146.3,9,"229,287;225,292"
3330,141.46,cc_longest,180.0,1.1907,2.2831,3.827,106.8,13,"184,393;183,387"
1262,141.46,polyline,,,1.1474,,,7,
3064,141.46,polyline,,,1.0915,,,9,
2992,141.46,polyline,,,2.1654,,,0,
711,141.46,cc_longest,180.0,1.0797,2.4133,6.362,151.8,7,"51,372;45,369"
988,141.46,cc_longest,180.0,1.1907,1.6858,2.909,151.8,7,"67,258;61,257"
730,141.46,polyline,,,1.2641,,,9,
7769,141.46,cc_longest,180.0,1.1311,1.9087,2.741,146.3,9,"422,361;417,357"
7020,141.46,polyline,,,1.0717,,,8,
4912,141.46,polyline,,,0.8901,,,7,
6440,141.46,polyline,,,1.1799,,,0,
7709,141.46,polyline,,,0.9768,,,7,
3996,141.46,polyline,,,1.1715,,,7,
8137,133.37,polyline,,,2.3907,,,12,
5806,133.37,cc_longest,180.0,1.3392,1.5938,1.942,90.0,12,"317,412;312,413"
4915,133.37,polyline,,,1.2321,,,7,
2910,133.37,cc_longest,180.0,1.0797,2.1496,4.027,151.8,7,"164,105;162,99"
7628,133.37,polyline,,,1.3894,,,0,
6554,133.37,cc_longest,180.0,1.0797,1.9505,3.143,151.8,7,"360,388;354,386"
151,133.37,polyline,,,1.4483,,,7,
135,133.37,polyline,,,1.3823,,,7,
7104,133.37,polyline,,,1.6859,,,11,
1034,133.37,polyline,,,1.4697,,,7,
916,133.37,cc_longest,180.0,1.1711,1.1755,1.647,118.2,12,"60,360;57,365"
3522,133.37,cc_longest,180.0,1.1711,1.633,4.111,118.2,7,"199,510;194,507"
210,133.37,polyline,,,1.3341,,,42,
2625,133.37,cc_longest,180.0,1.0797,1.8665,3.256,180.0,8,"147,251;145,257"
5674,133.37,polyline,,,0.9932,,,7,
6893,133.37,polyline,,,1.3238,,,0,
2797,133.37,polyline,,,1.1368,,,0,
4893,133.37,polyline,,,1.4716,,,12,
5639,133.37,polyline,,,1.4817,,,9,
1399,133.37,polyline,,,1.4046,,,0,
1529,133.37,cc_longest,180.0,1.1711,1.8809,3.949,118.2,7,"95,241;90,244"
4309,133.37,polyline,,,0.8677,,,7,
3173,133.37,polyline,,,2.9242,,,0,
5762,133.37,polyline,,,1.3914,,,10,
3806,133.37,polyline,,,1.3422,,,7,
4287,133.37,cc_longest,180.0,1.3392,1.567,2.232,118.2,7,"234,65;233,60"
2228,133.37,polyline,,,1.9661,,,10,
1896,133.37,cc_longest,180.0,1.1711,2.3143,3.026,118.2,7,"114,53;109,56"
30,133.37,polyline,,,0.9922,,,0,
8150,130.02,polyline,,,1.3465,,,6,
8237,130.02,polyline,,,1.4948,,,0,
3085,130.02,cc_longest,180.0,1.0396,1.8942,3.41,163.2,6,"175,377;171,372"
5222,130.02,polyline,,,1.2208,,,6,
790,130.02,polyline,,,1.1029,,,6,
622,130.02,polyline,,,1.3586,,,0,
924,130.02,cc_longest,180.0,1.3314,1.6412,3.87,118.2,6,"61,490;57,487"
2963,130.02,cc_longest,180.0,1.2361,2.4025,5.856,106.8,6,"170,72;165,74"
1436,130.02,cc_longest,180.0,1.0396,1.5233,3.148,163.2,6,"89,205;85,210"
7072,130.02,polyline,,,1.2153,,,6,
54,130.02,cc_longest,180.0,1.3314,1.9465,2.853,118.2,10,"4,9;7,13"
6332,130.02,polyline,,,0.8589,,,0,
2565,130.02,cc_longest,180.0,1.3314,1.5647,2.375,106.8,6,"147,117;142,117"
2422,130.02,cc_longest,180.0,1.3314,2.5766,5.725,90.0,6,"139,380;134,380"
2460,130.02,cc_longest,180.0,1.2361,1.5042,3.895,135.0,10,"141,364;136,366"
6542,130.02,polyline,,,1.325,,,0,
4400,130.02,polyline,,,1.3492,,,6,
7790,130.02,polyline,,,1.1134,,,6,
4669,130.02,cc_longest,180.0,1.2361,1.188,2.27,135.0,7,"254,212;252,217"
2635,130.02,polyline,,,1.3754,,,0,
2395,130.02,cc_longest,180.0,1.3314,1.7076,2.534,118.2,6,"137,206;133,203"
7987,130.02,polyline,,,1.4705,,,0,
260,130.02,polyline,,,1.0299,,,6,
6407,130.02,polyline,,,0.9018,,,6,
88,130.02,cc_longest,180.0,1.3314,2.1425,4.052,90.0,6,"11,2;6,2"
8276,130.02,cc_longest,180.0,1.0396,2.0535,2.605,180.0,6,"448,360;444,355"
1145,125.28,cc_longest,180.0,1.0545,1.735,4.556,151.8,7,"70,421;69,427"
4508,125.28,cc_longest,180.0,1.2828,1.7511,3.228,90.0,7,"247,142;244,146"
5948,125.28,polyline,,,1.1484,,,7,
4175,125.28,cc_longest,180.0,1.0545,1.5169,2.893,180.0,7,"228,28;227,34"
5831,125.28,polyline,,,1.4857,,,7,
4693,125.28,cc_longest,180.0,1.0545,1.2548,2.221,151.8,8,"260,5;254,6"
4800,125.28,polyline,,,1.8489,,,0,
2417,125.28,polyline,,,2.2157,,,13,
496,125.28,polyline,,,1.5522,,,10,
3385,121.93,polyline,,,1.2559,,,6,
7278,121.93,polyline,,,1.1763,,,6,
5642,121.93,cc_longest,180.0,1.3959,1.5151,2.809,151.8,6,"304,234;302,238"
4718,121.93,polyline,,,1.3469,,,6,
2913,121.93,cc_longest,180.0,1.0706,1.8649,3.059,163.2,6,"167,137;162,134"
4712,121.93,polyline,,,1.4831,,,8,
651,121.93,polyline,,,1.0732,,,6,
7719,121.93,polyline,,,0.9346,,,0,
1110,121.93,polyline,,,1.3297,,,8,
6106,121.93,polyline,,,1.4523,,,6,
5483,121.93,polyline,,,1.0334,,,6,
1368,121.93,polyline,,,0.862,,,6,
3258,121.93,cc_longest,180.0,1.2243,1.7794,3.574,135.0,6,"182,75;181,80"
7341,121.93,cc_longest,180.0,1.0706,1.5206,2.6,163.2,6,"399,448;394,445"
5275,121.93,cc_longest,180.0,1.2243,1.781,3.256,151.8,7,"282,315;287,316"
6150,121.93,polyline,,,1.024,,,6,
3295,121.93,polyline,,,1.4265,,,0,
6697,121.93,polyline,,,1.2801,,,6,
2595,121.93,polyline,,,1.3996,,,6,
6565,121.93,polyline,,,1.0873,,,6,
297,121.93,cc_longest,180.0,1.1036,1.8075,3.79,163.2,6,"23,407;19,411"
288,121.93,cc_longest,180.0,1.2243,2.3006,3.781,180.0,6,"24,16;19,15"
5783,121.93,polyline,,,1.0595,,,0,
546,121.93,cc_longest,180.0,1.2243,2.2588,4.308,180.0,6,"40,360;35,361"
1641,121.93,polyline,,,1.9052,,,0,
2744,121.93,cc_longest,180.0,1.0706,2.3756,7.032,180.0,6,"156,150;153,155"
409,121.93,cc_longest,180.0,1.2243,2.3584,4.68,106.8,8,"29,153;28,158"
264,121.93,polyline,,,0.8425,,,6,
2259,121.93,polyline,,,1.1076,,,6,
206,121.93,polyline,,,1.1911,,,6,
7731,121.93,polyline,,,1.3742,,,8,
433,121.93,polyline,,,0.9643,,,6,
6727,121.93,polyline,,,1.2493,,,6,
2138,121.93,polyline,,,1.3316,,,0,
4203,121.93,polyline,,,0.8507,,,10,
2164,121.93,polyline,,,1.0287,,,0,
1862,121.93,polyline,,,2.4856,,,9,
1882,121.93,polyline,,,1.1403,,,6,
1915,121.93,polyline,,,1.2258,,,0,
5992,121.93,polyline,,,1.0279,,,6,
62,121.93,polyline,,,1.0381,,,6,
4243,121.93,polyline,,,0.7539,,,6,
140,121.93,polyline,,,1.22,,,6,
2106,121.93,polyline,,,1.1204,,,6,
2313,121.93,polyline,,,1.2754,,,6,
3962,121.93,polyline,,,1.3152,,,0,
4297,121.93,polyline,,,1.293,,,6,
1762,121.93,polyline,,,1.3761,,,16,
6491,121.93,cc_longest,180.0,1.2243,1.5983,3.2,106.8,6,"356,52;351,51"
7475,121.93,polyline,,,1.1033,,,6,
3334,121.93,polyline,,,1.4819,,,6,
5271,121.93,polyline,,,1.3754,,,6,
2667,121.93,polyline,,,1.5049,,,7,
394,121.93,polyline,,,1.0014,,,6,
504,121.93,polyline,,,1.0588,,,0,
8033,117.19,polyline,,,0.9771,,,7,
4357,117.19,cc_longest,180.0,1.0,1.9669,2.53,180.0,8,"243,324;237,324"
3578,113.84,polyline,,,1.4355,,,6,
5616,113.84,cc_longest,180.0,1.1657,1.43,2.19,123.7,7,"300,486;305,486"
7036,113.84,polyline,,,1.218,,,0,
895,113.84,cc_longest,180.0,1.1657,2.3357,3.668,146.3,6,"60,462;56,459"
6809,113.84,cc_longest,180.0,1.0823,2.2588,5.081,135.0,6,"369,433;367,428"
6936,113.84,polyline,,,1.4027,,,0,
2685,113.84,cc_longest,180.0,1.0823,1.6084,2.356,180.0,6,"151,120;149,125"
4951,113.84,polyline,,,1.3597,,,0,
3109,113.84,polyline,,,1.277,,,0,
5495,113.84,cc_longest,180.0,1.0823,1.5417,2.841,135.0,6,"296,61;294,66"
3225,113.84,polyline,,,1.3609,,,0,
1158,113.84,polyline,,,3.2796,,,0,
1204,113.84,polyline,,,1.4089,,,8,
7305,113.84,polyline,,,0.9073,,,0,
7021,113.84,cc_longest,180.0,1.0823,1.535,3.537,180.0,8,"382,249;377,247"
2991,113.84,polyline,,,1.4222,,,6,
2783,113.84,cc_longest,180.0,1.0823,1.7954,2.987,151.8,6,"160,292;155,290"
1510,113.84,polyline,,,1.3352,,,0,
4965,113.84,polyline,,,1.0451,,,0,
8118,113.84,polyline,,,1.1739,,,6,
5284,113.84,polyline,,,1.2743,,,6,
5296,113.84,cc_longest,180.0,1.1657,1.2364,2.382,118.2,7,"287,328;283,331"
4021,113.84,cc_longest,180.0,1.1657,1.6026,2.595,151.8,6,"219,118;219,113"
2086,113.84,polyline,,,1.2258,,,8,
345,113.84,polyline,,,1.4878,,,9,
2399,113.84,polyline,,,1.3808,,,0,
82,113.84,polyline,,,1.4195,,,6,
1866,113.84,polyline,,,1.1774,,,6,
2198,113.84,polyline,,,1.3223,,,0,
84,113.84,polyline,,,3.125,,,0,
6233,113.84,polyline,,,1.1997,,,6,
2240,113.84,polyline,,,0.7898,,,6,
2244,113.84,polyline,,,1.1208,,,6,
7995,113.84,cc_longest,180.0,1.0823,1.6853,4.176,135.0,6,"431,317;429,312"
1770,113.84,cc_longest,180.0,1.1657,2.1464,4.654,146.3,6,"106,84;102,81"
1821,113.84,polyline,,,1.3824,,,6,
2296,113.84,cc_longest,180.0,1.0823,1.3231,2.979,135.0,7,"133,241;128,243"
261,113.84,cc_longest,180.0,1.1657,1.9461,3.469,123.7,6,"18,124;18,119"
7840,113.84,polyline,,,1.3918,,,6,
7910,113.84,polyline,,,1.3898,,,0,
4484,113.84,polyline,,,1.3535,,,6,
465,113.84,cc_longest,180.0,1.1657,1.8614,4.041,123.7,8,"31,312;31,317"
2494,113.84,polyline,,,1.9194,,,0,
7894,113.84,polyline,,,1.3918,,,0,
2324,113.84,polyline,,,0.9846,,,6,
4673,113.84,polyline,,,1.3824,,,6,
687,113.84,polyline,,,1.2176,,,0,
6673,113.84,cc_longest,180.0,1.0823,1.852,3.396,151.8,8,"361,76;366,74"
4997,113.84,polyline,,,1.2649,,,6,
5051,113.84,polyline,,,1.4429,,,6,
7148,113.84,cc_longest,180.0,1.1657,1.6752,3.364,118.2,6,"387,341;384,337"
7120,113.84,cc_longest,180.0,1.1657,2.4404,4.116,118.2,6,"386,64;383,68"
2548,113.84,polyline,,,1.2329,,,6,
3777,110.49,polyline,,,1.3619,,,5,
7772,110.49,polyline,,,0.9983,,,0,
606,110.49,polyline,,,1.427,,,5,
8312,110.49,cc_longest,180.0,1.2649,1.7193,3.549,90.0,6,"447,411;449,415"
795,110.49,polyline,,,1.3619,,,5,
5307,110.49,polyline,,,1.0573,,,5,
2979,110.49,polyline,,,0.8882,,,5,
2897,110.49,cc_longest,180.0,1.0,1.5806,1.928,180.0,5,"165,338;161,342"
5561,110.49,polyline,,,0.928,,,5,
2995,105.75,cc_longest,180.0,1.2107,1.7056,2.677,118.2,6,"168,443;166,447"
2856,105.75,polyline,,,1.2247,,,6,
5665,105.75,polyline,,,0.9315,,,6,
18,105.75,cc_longest,180.0,1.0618,1.6178,2.438,151.8,6,"7,192;2,191"
40,105.75,polyline,,,1.2145,,,6,
3290,105.75,polyline,,,1.4956,,,6,
1336,105.75,cc_longest,180.0,1.0618,2.2647,3.699,180.0,6,"80,460;79,455"
3140,105.75,polyline,,,1.3004,,,6,
3383,105.75,polyline,,,1.1181,,,6,
3202,105.75,polyline,,,1.0623,,,6,
5194,105.75,polyline,,,1.4968,,,6,
6410,105.75,polyline,,,1.1357,,,6,
5514,105.75,polyline,,,1.3555,,,6,
746,105.75,polyline,,,1.2106,,,6,
7038,105.75,cc_longest,180.0,1.2761,1.7291,3.762,90.0,7,"381,383;378,380"
7170,105.75,polyline,,,1.4367,,,6,
1016,105.75,polyline,,,1.4961,,,0,
813,105.75,cc_longest,180.0,1.2107,1.5194,2.898,118.2,6,"56,80;52,82"
2471,105.75,cc_longest,180.0,1.0618,1.7458,3.296,151.8,6,"138,88;137,83"
427,105.75,cc_longest,180.0,1.0618,1.697,2.837,151.8,6,"33,96;28,95"
8039,105.75,polyline,,,1.3024,,,6,
6461,105.75,polyline,,,1.1751,,,6,
6014,105.75,cc_longest,180.0,1.0618,1.4917,3.228,180.0,7,"324,221;325,216"
15,102.4,polyline,,,1.0236,,,0,
1255,102.4,cc_longest,180.0,1.0485,2.2969,3.717,180.0,6,"78,370;75,374"
5205,102.4,cc_longest,180.0,1.0485,2.8127,4.209,180.0,6,"279,298;283,301"
2732,102.4,polyline,,,1.0897,,,0,
2723,102.4,cc_longest,180.0,1.0485,2.0318,3.247,180.0,5,"154,283;151,279"
2859,102.4,cc_longest,180.0,1.0485,1.218,1.534,180.0,7,"162,320;159,324"
815,102.4,polyline,,,0.9126,,,5,
860,102.4,polyline,,,1.2499,,,0,
875,102.4,polyline,,,1.4696,,,5,
4809,102.4,cc_longest,180.0,1.2715,2.3143,3.874,90.0,5,"260,472;259,476"
2792,102.4,polyline,,,1.0836,,,5,
1025,102.4,polyline,,,0.8695,,,5,
5110,102.4,cc_longest,180.0,1.2715,1.7043,2.818,90.0,6,"275,44;276,40"
3018,102.4,polyline,,,1.457,,,5,
962,102.4,polyline,,,1.3441,,,5,
5042,102.4,polyline,,,1.3248,,,5,
7597,102.4,polyline,,,1.1239,,,5,
7560,102.4,cc_longest,180.0,1.0485,1.7929,3.01,135.0,5,"408,441;405,445"
3095,102.4,polyline,,,1.3853,,,5,
7255,102.4,polyline,,,0.8606,,,5,
1248,102.4,polyline,,,1.4228,,,0,
5311,102.4,polyline,,,0.974,,,0,
3266,102.4,cc_longest,180.0,1.0485,2.4993,5.355,180.0,5,"184,396;180,393"
2034,102.4,polyline,,,0.8784,,,5,
6093,102.4,polyline,,,1.1234,,,0,
6192,102.4,cc_longest,180.0,1.2715,1.5113,2.448,90.0,5,"338,10;334,11"
8220,102.4,polyline,,,1.4526,,,0,
7442,102.4,polyline,,,0.9669,,,7,
5310,102.4,polyline,,,1.0161,,,0,
7323,102.4,polyline,,,1.0588,,,0,
3372,102.4,polyline,,,1.4879,,,5,
7527,102.4,polyline,,,1.3754,,,5,
7194,102.4,polyline,,,1.13,,,5,
3123,102.4,polyline,,,1.2358,,,0,
4793,102.4,polyline,,,1.4738,,,0,
300,102.4,cc_longest,180.0,1.2715,2.2838,4.507,90.0,5,"24,35;20,34"
425,102.4,polyline,,,1.4181,,,0,
7832,102.4,cc_longest,180.0,1.0485,1.4696,2.556,135.0,6,"425,305;421,302"
3750,102.4,polyline,,,0.8957,,,5,
3729,102.4,polyline,,,0.855,,,0,
6507,102.4,polyline,,,1.426,,,5,
6544,102.4,polyline,,,1.4106,,,5,
6567,102.4,polyline,,,0.951,,,7,
1614,102.4,polyline,,,1.0662,,,5,
5723,102.4,polyline,,,1.1215,,,5,
1592,102.4,polyline,,,1.4996,,,5,
3649,102.4,polyline,,,1.0723,,,8,
2479,102.4,polyline,,,1.1984,,,0,
1664,102.4,polyline,,,1.1078,,,0,
442,102.4,polyline,,,1.2986,,,0,
457,102.4,polyline,,,1.144,,,5,
605,102.4,polyline,,,1.4148,,,5,
4670,102.4,cc_longest,180.0,1.0485,2.1409,3.6,135.0,5,"255,245;252,241"
2610,102.4,cc_longest,180.0,1.2715,1.6696,2.532,90.0,5,"146,226;145,230"
6378,102.4,cc_longest,180.0,1.2715,2.2229,3.429,90.0,6,"345,100;349,101"
311,102.4,polyline,,,1.3239,,,5,
310,102.4,polyline,,,1.114,,,0,
5858,102.4,polyline,,,0.9107,,,5,
3894,102.4,cc_longest,180.0,1.0485,1.5586,2.574,135.0,5,"217,64;213,61"
4353,102.4,cc_longest,180.0,1.2715,1.3441,1.956,90.0,6,"238,260;237,256"
6348,102.4,polyline,,,1.301,,,0,
232,102.4,polyline,,,1.0852,,,0,
4219,102.4,cc_longest,180.0,1.0485,1.561,3.179,180.0,5,"232,338;229,334"
8016,102.4,cc_longest,180.0,1.0485,1.5408,1.991,135.0,6,"434,266;430,263"
5965,102.4,polyline,,,1.3975,,,5,
1954,102.4,polyline,,,1.2087,,,5,
8196,102.4,polyline,,,1.114,,,5,
