cc_id,length_nm,adopt_type,turn_angle,e2e_ratio,h_mean_nm,h_max_on_path,end_tangent_angle,n_pixel,endpoints
6933,130.02,cc_longest,180.0,1.0396,2.2142,4.012,163.2,6,"474,189;469,193"
3108,130.02,polyline,,,0.9775,,,6,
7160,130.02,polyline,,,0.706,,,6,
5387,130.02,polyline,,,2.0831,,,14,
4080,130.02,cc_longest,180.0,1.0396,2.5672,6.551,163.2,6,"266,127;262,132"
7410,130.02,polyline,,,1.2482,,,6,
2575,125.28,cc_longest,180.0,1.0545,1.5433,2.49,151.8,7,"165,342;159,343"
1949,125.28,polyline,,,1.4837,,,7,
6671,125.28,polyline,,,1.0582,,,9,
7417,125.28,polyline,,,1.3435,,,9,
5293,125.28,cc_longest,180.0,1.0545,1.6434,3.309,151.8,7,"359,487;353,488"
1355,125.28,polyline,,,1.4125,,,7,
4652,125.28,cc_longest,180.0,1.0545,1.5148,2.128,151.8,7,"309,480;303,481"
2405,125.28,polyline,,,1.057,,,7,
83,125.28,cc_longest,180.0,1.1911,1.571,2.591,118.2,7,"9,315;4,313"
1131,125.28,polyline,,,1.234,,,7,
7270,125.28,polyline,,,0.9244,,,7,
6155,125.28,cc_longest,180.0,1.1911,1.6638,2.421,118.2,7,"415,180;413,185"
4423,121.93,polyline,,,1.222,,,6,
5425,121.93,cc_longest,180.0,1.1036,2.3456,3.586,146.3,6,"367,88;363,84"
1746,121.93,polyline,,,0.7887,,,6,
4261,121.93,polyline,,,0.9648,,,6,
1778,121.93,cc_longest,180.0,1.3959,2.8618,4.506,90.0,6,"113,13;109,11"
6035,121.93,polyline,,,1.0893,,,6,
4694,121.93,polyline,,,0.918,,,6,
3593,121.93,polyline,,,1.3273,,,0,
1495,121.93,polyline,,,1.1127,,,6,
831,121.93,polyline,,,1.193,,,6,
2910,121.93,polyline,,,1.2042,,,0,
3694,121.93,polyline,,,0.7069,,,6,
2811,121.93,polyline,,,1.1493,,,6,
281,121.93,polyline,,,1.0521,,,6,
2704,121.93,polyline,,,0.7814,,,6,
3183,121.93,polyline,,,1.2008,,,6,
4074,121.93,cc_longest,180.0,1.0706,2.3865,4.571,135.0,6,"266,510;261,507"
4087,121.93,polyline,,,1.0191,,,6,
5798,121.93,cc_longest,180.0,1.1036,2.2643,3.916,163.2,6,"392,302;388,298"
687,121.93,polyline,,,0.9049,,,6,
3312,121.93,polyline,,,1.0671,,,6,
2031,121.93,polyline,,,0.7877,,,6,
629,121.93,cc_longest,180.0,1.0706,1.0825,1.547,163.2,7,"39,375;36,370"
3406,121.93,cc_longest,180.0,1.1036,1.8529,3.862,146.3,6,"220,385;216,381"
5465,121.93,cc_longest,180.0,1.3959,1.8398,3.174,118.2,6,"369,437;365,435"
6768,121.93,polyline,,,1.0802,,,0,
1866,117.19,cc_longest,180.0,1.0,1.525,2.094,180.0,7,"120,253;114,253"
1385,117.19,polyline,,,1.3776,,,9,
47,113.84,cc_longest,180.0,1.0823,2.4495,5.445,151.8,6,"6,68;1,70"
6212,113.84,polyline,,,1.0943,,,8,
1788,113.84,polyline,,,0.9737,,,6,
46,113.84,polyline,,,1.1598,,,0,
23,113.84,polyline,,,1.2948,,,6,
2069,113.84,cc_longest,180.0,1.0823,1.617,2.496,151.8,6,"128,172;126,177"
6085,113.84,polyline,,,1.3819,,,6,
4288,113.84,cc_longest,180.0,1.1657,1.8328,3.69,123.7,6,"281,312;276,312"
2821,113.84,polyline,,,1.1193,,,0,
4880,113.84,polyline,,,1.3463,,,6,
4981,113.84,polyline,,,0.893,,,6,
3045,113.84,polyline,,,0.9038,,,6,
3079,113.84,polyline,,,1.2641,,,6,
6403,113.84,cc_longest,180.0,1.1657,1.9491,2.787,146.3,6,"433,274;430,270"
4301,113.84,polyline,,,1.1059,,,6,
2908,113.84,polyline,,,1.3227,,,0,
5804,113.84,polyline,,,0.9426,,,6,
1525,113.84,cc_longest,180.0,1.0823,3.0219,7.918,151.8,6,"95,63;93,58"
2164,113.84,cc_longest,180.0,1.0823,2.2309,3.69,135.0,6,"134,352;132,357"
6908,113.84,polyline,,,1.0585,,,6,
5740,113.84,polyline,,,1.2581,,,6,
296,113.84,polyline,,,1.0133,,,0,
2621,113.84,polyline,,,1.0304,,,0,
3261,113.84,polyline,,,1.3793,,,6,
2474,113.84,cc_longest,180.0,1.1657,2.5065,5.735,118.2,6,"156,47;153,51"
2583,113.84,cc_longest,180.0,1.1657,1.8805,4.897,123.7,6,"165,103;160,103"
1213,113.84,polyline,,,0.9159,,,0,
2750,113.84,polyline,,,1.1137,,,6,
5198,113.84,polyline,,,1.3695,,,8,
7219,113.84,polyline,,,0.9944,,,6,
4471,113.84,polyline,,,0.8764,,,6,
4756,113.84,polyline,,,0.9152,,,10,
5537,113.84,polyline,,,1.16,,,6,
5590,110.49,polyline,,,1.2642,,,5,
6459,110.49,polyline,,,1.2843,,,5,
6628,110.49,polyline,,,1.3637,,,0,
1759,110.49,cc_longest,180.0,1.2649,0.7435,0.808,180.0,6,"108,66;112,68"
1926,110.49,polyline,,,1.1173,,,0,
1734,105.75,polyline,,,1.2922,,,6,
4121,105.75,polyline,,,1.0639,,,6,
3867,105.75,polyline,,,0.8493,,,6,
1739,105.75,cc_longest,180.0,1.2761,2.5686,4.13,90.0,6,"109,366;106,369"
3825,105.75,polyline,,,0.8981,,,6,
2183,105.75,cc_longest,180.0,1.0618,1.5097,2.632,151.8,7,"134,175;135,180"
3676,105.75,polyline,,,0.9433,,,6,
5111,105.75,polyline,,,1.0847,,,6,
825,105.75,polyline,,,1.1844,,,6,
7009,105.75,polyline,,,1.1371,,,6,
2916,105.75,polyline,,,1.3245,,,6,
7451,105.75,cc_longest,180.0,1.2107,1.7472,2.568,118.2,6,"510,211;506,209"
6109,105.75,polyline,,,0.7842,,,6,
4255,105.75,polyline,,,0.9368,,,6,
885,105.75,polyline,,,1.1043,,,6,
3643,105.75,cc_longest,180.0,1.0618,2.0114,3.63,151.8,6,"238,369;233,368"
4892,105.75,polyline,,,1.5448,,,0,
4983,105.75,cc_longest,180.0,1.0618,2.6956,6.184,180.0,6,"334,201;329,200"
5006,105.75,polyline,,,0.8663,,,6,
7069,105.75,polyline,,,1.2916,,,6,
872,105.75,cc_longest,180.0,1.0618,3.2523,6.92,151.8,7,"52,378;51,383"
1132,105.75,cc_longest,180.0,1.2107,3.2421,5.374,118.2,6,"73,400;69,398"
6515,105.75,polyline,,,0.9588,,,6,
5417,105.75,polyline,,,0.9953,,,6,
4662,105.75,cc_longest,180.0,1.2107,1.79,4.08,118.2,6,"308,352;304,350"
625,105.75,cc_longest,180.0,1.0618,1.5635,2.413,151.8,6,"37,230;36,235"
2029,105.75,polyline,,,0.8804,,,6,
679,105.75,polyline,,,1.3157,,,6,
5360,105.75,cc_longest,180.0,1.2107,1.6838,2.938,118.2,6,"362,449;358,451"
6548,105.75,cc_longest,180.0,1.0618,3.0993,3.768,151.8,6,"441,89;440,84"
3114,105.75,cc_longest,180.0,1.0618,1.0004,1.477,151.8,7,"194,61;199,60"
973,105.75,polyline,,,0.9525,,,6,
3063,105.75,cc_longest,180.0,1.2761,1.022,1.385,90.0,7,"193,211;190,214"
2615,105.75,polyline,,,1.2054,,,6,
7258,105.75,polyline,,,3.0063,,,8,
4779,105.75,cc_longest,180.0,1.2107,1.4788,2.825,118.2,7,"315,441;313,437"
2059,102.4,polyline,,,1.0833,,,5,
5862,102.4,polyline,,,0.7686,,,0,
3817,102.4,polyline,,,1.4733,,,5,
3786,102.4,polyline,,,1.1026,,,5,
2011,102.4,polyline,,,1.0215,,,0,
4057,102.4,cc_longest,180.0,1.2715,2.5834,3.648,90.0,5,"261,379;260,375"
35,102.4,polyline,,,0.97,,,5,
6765,102.4,polyline,,,0.838,,,5,
3412,102.4,polyline,,,1.0192,,,5,
5302,102.4,cc_longest,180.0,1.0485,2.3467,3.743,135.0,5,"358,309;354,312"
5396,102.4,cc_longest,180.0,1.0485,1.5053,2.834,135.0,5,"364,209;361,205"
7398,102.4,polyline,,,0.9587,,,5,
5375,102.4,cc_longest,180.0,1.0485,1.9542,4.356,180.0,5,"363,73;360,69"
4686,102.4,polyline,,,1.4301,,,5,
3270,102.4,cc_longest,180.0,1.2715,2.2301,4.081,90.0,5,"211,90;207,89"
2582,102.4,polyline,,,1.0092,,,5,
6696,102.4,polyline,,,1.0247,,,0,
1072,102.4,polyline,,,1.0578,,,0,
4472,102.4,cc_longest,180.0,1.0485,2.2899,5.871,135.0,5,"293,92;290,96"
1493,102.4,polyline,,,1.3838,,,5,
1533,102.4,polyline,,,0.86,,,0,
3059,102.4,polyline,,,0.8597,,,0,
741,102.4,cc_longest,180.0,1.0485,1.7493,2.379,135.0,5,"46,422;43,418"
1035,102.4,cc_longest,180.0,1.2715,1.5389,2.7,90.0,5,"64,411;63,415"
401,102.4,polyline,,,0.8308,,,5,
6385,102.4,polyline,,,1.3777,,,5,
3513,102.4,polyline,,,1.2602,,,0,
2958,102.4,polyline,,,0.8092,,,5,
2841,102.4,cc_longest,180.0,1.0485,1.6189,2.677,180.0,5,"179,39;176,35"
6941,102.4,polyline,,,0.8157,,,5,
1652,102.4,polyline,,,1.141,,,0,
5756,102.4,polyline,,,0.8155,,,5,
3722,102.4,polyline,,,1.0863,,,5,
